latest_year,id,indicator,year,xaxis_display,value
0,MK,external_ppg_perc_gdp,2017,,0.3377366444336627
0,MK,external_ppg_perc_gdp,2018,,0.3199157714116906
0,MK,external_ppg_perc_gdp,2019,,0.3301904664525339
0,MK,external_ppg_perc_gdp,2020,,0.4119331272587809
0,MK,external_ppg_perc_gdp,2021,,0.3634829020345517
0,MK,external_ppg_perc_gdp,2022,,0.3651154151178621
1,MK,external_ppg_perc_gdp,2023,,0.3585408020035506
0,ML,external_ppg_perc_gdp,2010,,0.2099325670031781
0,ML,external_ppg_perc_gdp,2011,,0.1912113984914954
0,ML,external_ppg_perc_gdp,2012,,0.2244223831646586
0,ML,external_ppg_perc_gdp,2013,,0.2369014885071358
0,ML,external_ppg_perc_gdp,2014,,0.2227110392859629
0,ML,external_ppg_perc_gdp,2015,,0.2601370535861437
0,ML,external_ppg_perc_gdp,2016,,0.2481353061831408
0,ML,external_ppg_perc_gdp,2017,,0.2535306223697917
0,ML,external_ppg_perc_gdp,2018,,0.2368934206569471
0,ML,external_ppg_perc_gdp,2019,,0.2573667899774319
0,ML,external_ppg_perc_gdp,2020,,0.2890427050425933
0,ML,external_ppg_perc_gdp,2021,,0.2765917350776397
0,ML,external_ppg_perc_gdp,2022,,0.274175086697034
1,ML,external_ppg_perc_gdp,2023,,0.2615649360130287
1,MT,external_ppg_perc_gdp,2024,,
0,MM,external_ppg_perc_gdp,2010,,0.2227977380518348
0,MM,external_ppg_perc_gdp,2011,,0.1732482281051643
0,MM,external_ppg_perc_gdp,2012,,0.1656723252715249
0,MM,external_ppg_perc_gdp,2013,,0.1517286650887385
0,MM,external_ppg_perc_gdp,2014,,0.1803498419323943
0,MM,external_ppg_perc_gdp,2015,,0.1694189230178938
0,MM,external_ppg_perc_gdp,2016,,0.1639875724153176
0,MM,external_ppg_perc_gdp,2017,,0.1710011637936468
0,MM,external_ppg_perc_gdp,2018,,0.1531793540886787
0,MM,external_ppg_perc_gdp,2019,,0.1301772204389109
0,MM,external_ppg_perc_gdp,2020,,0.1916489109871859
0,MM,external_ppg_perc_gdp,2021,,0.2026101267094604
0,MM,external_ppg_perc_gdp,2022,,0.1694289250765517
1,MM,external_ppg_perc_gdp,2023,,0.1632806595109491
0,ME,external_ppg_perc_gdp,2010,,0.3253315854799807
0,ME,external_ppg_perc_gdp,2011,,0.3965416680017606
0,ME,external_ppg_perc_gdp,2012,,0.533185058581907
0,ME,external_ppg_perc_gdp,2013,,0.5428265322660099
0,ME,external_ppg_perc_gdp,2014,,0.5138163061588684
0,ME,external_ppg_perc_gdp,2015,,0.6303120557583232
0,ME,external_ppg_perc_gdp,2016,,0.5548871859917732
0,ME,external_ppg_perc_gdp,2017,,0.6134739553244078
0,ME,external_ppg_perc_gdp,2018,,0.6217324814666909
0,ME,external_ppg_perc_gdp,2019,,0.6690664289373985
0,ME,external_ppg_perc_gdp,2020,,1.0102728547205355
0,ME,external_ppg_perc_gdp,2021,,0.7321187783290708
0,ME,external_ppg_perc_gdp,2022,,0.6311626926477655
1,ME,external_ppg_perc_gdp,2023,,0.5265960949415825
0,MN,external_ppg_perc_gdp,2010,,0.2480733167153792
0,MN,external_ppg_perc_gdp,2011,,0.1756614272526417
0,MN,external_ppg_perc_gdp,2012,,0.3048021915051311
0,MN,external_ppg_perc_gdp,2013,,0.3823704760133524
0,MN,external_ppg_perc_gdp,2014,,0.436206418647256
0,MN,external_ppg_perc_gdp,2015,,0.5023535073493977
0,MN,external_ppg_perc_gdp,2016,,0.6225788860946746
0,MN,external_ppg_perc_gdp,2017,,0.8088375742444038
0,MN,external_ppg_perc_gdp,2018,,0.7434468572045129
0,MN,external_ppg_perc_gdp,2019,,0.7099296908630157
0,MN,external_ppg_perc_gdp,2020,,0.8327327536843686
0,MN,external_ppg_perc_gdp,2021,,0.75392474861311
0,MN,external_ppg_perc_gdp,2022,,0.5716945350752363
1,MN,external_ppg_perc_gdp,2023,,0.4789508073541718
0,MZ,external_ppg_perc_gdp,2010,,0.2859050120399579
0,MZ,external_ppg_perc_gdp,2011,,0.2663467764279362
0,MZ,external_ppg_perc_gdp,2012,,0.271930026108581
0,MZ,external_ppg_perc_gdp,2013,,0.4231581769682521
0,MZ,external_ppg_perc_gdp,2014,,0.4707772794415396
0,MZ,external_ppg_perc_gdp,2015,,0.5528461049108521
0,MZ,external_ppg_perc_gdp,2016,,0.7671527321484795
0,MZ,external_ppg_perc_gdp,2017,,0.760535938492273
0,MZ,external_ppg_perc_gdp,2018,,0.6803021322367984
0,MZ,external_ppg_perc_gdp,2019,,0.6694015074260298
0,MZ,external_ppg_perc_gdp,2020,,0.7383791351246927
0,MZ,external_ppg_perc_gdp,2021,,0.6333658338693717
0,MZ,external_ppg_perc_gdp,2022,,0.5124132745392925
1,MZ,external_ppg_perc_gdp,2023,,0.4545156095638064
0,MR,external_ppg_perc_gdp,2010,,0.4126192081426292
0,MR,external_ppg_perc_gdp,2011,,0.3782809635800649
0,MR,external_ppg_perc_gdp,2012,,0.4495478603481625
0,MR,external_ppg_perc_gdp,2013,,0.4428780264493248
0,MR,external_ppg_perc_gdp,2014,,0.4983382117006802
0,MR,external_ppg_perc_gdp,2015,,0.6003801494823682
0,MR,external_ppg_perc_gdp,2016,,0.6026166030090427
0,MR,external_ppg_perc_gdp,2017,,0.5862534914298272
0,MR,external_ppg_perc_gdp,2018,,0.5287143093415417
0,MR,external_ppg_perc_gdp,2019,,0.5136057128198632
0,MR,external_ppg_perc_gdp,2020,,0.4981338491847826
0,MR,external_ppg_perc_gdp,2021,,0.442626687037037
0,MR,external_ppg_perc_gdp,2022,,0.3997513321099958
1,MR,external_ppg_perc_gdp,2023,,0.3520867709644099
0,MU,external_ppg_perc_gdp,2010,,0.0993277220950878
0,MU,external_ppg_perc_gdp,2011,,0.1003629117364859
0,MU,external_ppg_perc_gdp,2012,,0.1157573590394047
0,MU,external_ppg_perc_gdp,2013,,0.1412415106808753
0,MU,external_ppg_perc_gdp,2014,,0.1386819685788588
0,MU,external_ppg_perc_gdp,2015,,0.1432478657449821
0,MU,external_ppg_perc_gdp,2016,,0.1294360179609338
0,MU,external_ppg_perc_gdp,2017,,0.1133868984978854
0,MU,external_ppg_perc_gdp,2018,,0.097334223737785
0,MU,external_ppg_perc_gdp,2019,,0.0959866716057079
0,MU,external_ppg_perc_gdp,2020,,0.1679969807854137
0,MU,external_ppg_perc_gdp,2021,,0.2461057972396377
0,MU,external_ppg_perc_gdp,2022,,0.2595239912224977
1,MU,external_ppg_perc_gdp,2023,,0.2606474013616056
0,MW,external_ppg_perc_gdp,2010,,0.0744718861167823
0,MW,external_ppg_perc_gdp,2011,,0.082628456311716
0,MW,external_ppg_perc_gdp,2012,,0.1219208796342477
0,MW,external_ppg_perc_gdp,2013,,0.163445959832636
0,MW,external_ppg_perc_gdp,2014,,0.1609787694463992
0,MW,external_ppg_perc_gdp,2015,,0.1612907139671622
0,MW,external_ppg_perc_gdp,2016,,0.1948850289667658
0,MW,external_ppg_perc_gdp,2017,,0.200135177624958
0,MW,external_ppg_perc_gdp,2018,,0.1949247627605748
0,MW,external_ppg_perc_gdp,2019,,0.1830901291542018
0,MW,external_ppg_perc_gdp,2020,,0.1888203427281168
0,MW,external_ppg_perc_gdp,2021,,0.1907310877835671
0,MW,external_ppg_perc_gdp,2022,,0.2031615554704333
1,MW,external_ppg_perc_gdp,2023,,0.2140096287521393
1,MY,external_ppg_perc_gdp,2024,,
1,NAM,external_ppg_perc_gdp,2024,,
0,NE,external_ppg_perc_gdp,2010,,0.153837193990814
0,NE,external_ppg_perc_gdp,2011,,0.2177527909298606
0,NE,external_ppg_perc_gdp,2012,,0.1620506007437314
0,NE,external_ppg_perc_gdp,2013,,0.1705176777777778
0,NE,external_ppg_perc_gdp,2014,,0.1603845226962142
0,NE,external_ppg_perc_gdp,2015,,0.2037073746076002
0,NE,external_ppg_perc_gdp,2016,,0.2160665668502415
0,NE,external_ppg_perc_gdp,2017,,0.240050450872015
0,NE,external_ppg_perc_gdp,2018,,0.2188432966208834
0,NE,external_ppg_perc_gdp,2019,,0.2442113259038476
0,NE,external_ppg_perc_gdp,2020,,0.2908237839654171
0,NE,external_ppg_perc_gdp,2021,,0.2839726120954232
0,NE,external_ppg_perc_gdp,2022,,0.3007453277849657
1,NE,external_ppg_perc_gdp,2023,,0.2875704133202451
0,NG,external_ppg_perc_gdp,2010,,0.0125248477479163
0,NG,external_ppg_perc_gdp,2011,,0.0141351517166656
0,NG,external_ppg_perc_gdp,2012,,0.0142978241270065
0,NG,external_ppg_perc_gdp,2013,,0.0158759113696942
0,NG,external_ppg_perc_gdp,2014,,0.0167814037952861
0,NG,external_ppg_perc_gdp,2015,,0.0216008502908111
0,NG,external_ppg_perc_gdp,2016,,0.027969691958155
0,NG,external_ppg_perc_gdp,2017,,0.050183088442766
0,NG,external_ppg_perc_gdp,2018,,0.0599661125409317
0,NG,external_ppg_perc_gdp,2019,,0.058188868003886
0,NG,external_ppg_perc_gdp,2020,,0.0742839346144682
0,NG,external_ppg_perc_gdp,2021,,0.082083935159633
0,NG,external_ppg_perc_gdp,2022,,0.0840219998816289
1,NG,external_ppg_perc_gdp,2023,,0.1211427445964443
0,NI,external_ppg_perc_gdp,2010,,0.3087549285877383
0,NI,external_ppg_perc_gdp,2011,,0.2933345670145283
0,NI,external_ppg_perc_gdp,2012,,0.2919716740884922
0,NI,external_ppg_perc_gdp,2013,,0.301814231157243
0,NI,external_ppg_perc_gdp,2014,,0.3016886062878787
0,NI,external_ppg_perc_gdp,2015,,0.3105957527475112
0,NI,external_ppg_perc_gdp,2016,,0.3175043946936625
0,NI,external_ppg_perc_gdp,2017,,0.3416453576599449
0,NI,external_ppg_perc_gdp,2018,,0.3921511143186181
0,NI,external_ppg_perc_gdp,2019,,0.4269269629434438
0,NI,external_ppg_perc_gdp,2020,,0.463728016889238
0,NI,external_ppg_perc_gdp,2021,,0.4509765507742117
0,NI,external_ppg_perc_gdp,2022,,0.4297591031469873
1,NI,external_ppg_perc_gdp,2023,,0.3973815804826038
1,NL,external_ppg_perc_gdp,2024,,
1,NO,external_ppg_perc_gdp,2024,,
0,NP,external_ppg_perc_gdp,2010,,0.1921561903248781
0,NP,external_ppg_perc_gdp,2011,,0.1627040109568826
0,NP,external_ppg_perc_gdp,2012,,0.16094980773165
0,NP,external_ppg_perc_gdp,2013,,0.161287562282285
0,NP,external_ppg_perc_gdp,2014,,0.1513850728501012
0,NP,external_ppg_perc_gdp,2015,,0.1454483558064119
0,NP,external_ppg_perc_gdp,2016,,0.1494566662371554
0,NP,external_ppg_perc_gdp,2017,,0.1484000020088361
0,NP,external_ppg_perc_gdp,2018,,0.1502106773496013
0,NP,external_ppg_perc_gdp,2019,,0.1710423217194173
0,NP,external_ppg_perc_gdp,2020,,0.2110656186636358
0,NP,external_ppg_perc_gdp,2021,,0.2101251531128984
0,NP,external_ppg_perc_gdp,2022,,0.1932442698662069
1,NP,external_ppg_perc_gdp,2023,,0.2107200198890166
1,NR,external_ppg_perc_gdp,2024,,
1,NZ,external_ppg_perc_gdp,2024,,
1,OM,external_ppg_perc_gdp,2024,,
0,PK,external_ppg_perc_gdp,2010,,0.2241091922734759
0,PK,external_ppg_perc_gdp,2011,,0.1984089764729353
0,PK,external_ppg_perc_gdp,2012,,0.1864314912292977
0,PK,external_ppg_perc_gdp,2013,,0.1767486816981993
0,PK,external_ppg_perc_gdp,2014,,0.181065491852908
0,PK,external_ppg_perc_gdp,2015,,0.1706342048534658
0,PK,external_ppg_perc_gdp,2016,,0.1744963570302561
0,PK,external_ppg_perc_gdp,2017,,0.1970866097140869
0,PK,external_ppg_perc_gdp,2018,,0.2053796282994022
0,PK,external_ppg_perc_gdp,2019,,0.244171524290266
0,PK,external_ppg_perc_gdp,2020,,0.2895814313811125
0,PK,external_ppg_perc_gdp,2021,,0.273735102804457
0,PK,external_ppg_perc_gdp,2022,,0.2433511155531546
1,PK,external_ppg_perc_gdp,2023,,0.2753190924249601
1,PA,external_ppg_perc_gdp,2024,,
0,PE,external_ppg_perc_gdp,2010,,0.1340803990618508
0,PE,external_ppg_perc_gdp,2011,,0.1175385671247425
0,PE,external_ppg_perc_gdp,2012,,0.1033126018232993
0,PE,external_ppg_perc_gdp,2013,,0.0848126680361698
0,PE,external_ppg_perc_gdp,2014,,0.0780472542326471
0,PE,external_ppg_perc_gdp,2015,,0.1006526000124449
0,PE,external_ppg_perc_gdp,2016,,0.1005024924312954
0,PE,external_ppg_perc_gdp,2017,,0.0876260294069573
0,PE,external_ppg_perc_gdp,2018,,0.0797287071666161
0,PE,external_ppg_perc_gdp,2019,,0.0798530060865908
0,PE,external_ppg_perc_gdp,2020,,0.1357496274758913
0,PE,external_ppg_perc_gdp,2021,,0.1776815649981438
0,PE,external_ppg_perc_gdp,2022,,0.1695588497244486
1,PE,external_ppg_perc_gdp,2023,,0.1529296726097457
0,PH,external_ppg_perc_gdp,2010,,0.216348176314135
0,PH,external_ppg_perc_gdp,2011,,0.1905004242070388
0,PH,external_ppg_perc_gdp,2012,,0.1643072919227245
0,PH,external_ppg_perc_gdp,2013,,0.1358829330313523
0,PH,external_ppg_perc_gdp,2014,,0.1309103648639926
0,PH,external_ppg_perc_gdp,2015,,0.1268118789809623
0,PH,external_ppg_perc_gdp,2016,,0.1125254023331356
0,PH,external_ppg_perc_gdp,2017,,0.1112433578018211
0,PH,external_ppg_perc_gdp,2018,,0.1106648947241107
0,PH,external_ppg_perc_gdp,2019,,0.1108170643824819
0,PH,external_ppg_perc_gdp,2020,,0.1561979914836448
0,PH,external_ppg_perc_gdp,2021,,0.1515195286728565
0,PH,external_ppg_perc_gdp,2022,,0.1548811708791575
1,PH,external_ppg_perc_gdp,2023,,0.1572850932749883
1,PW,external_ppg_perc_gdp,2024,,
0,PG,external_ppg_perc_gdp,2010,,0.0731470607255631
0,PG,external_ppg_perc_gdp,2011,,0.0594568733722546
0,PG,external_ppg_perc_gdp,2012,,0.0530757768584174
0,PG,external_ppg_perc_gdp,2013,,0.0590591945440007
0,PG,external_ppg_perc_gdp,2014,,0.0589841440351557
0,PG,external_ppg_perc_gdp,2015,,0.0691105043870552
0,PG,external_ppg_perc_gdp,2016,,0.0925746261910496
0,PG,external_ppg_perc_gdp,2017,,0.1013745039748494
0,PG,external_ppg_perc_gdp,2018,,0.1414730143301535
0,PG,external_ppg_perc_gdp,2019,,0.1742646713223708
0,PG,external_ppg_perc_gdp,2020,,0.2155959809711506
0,PG,external_ppg_perc_gdp,2021,,0.2315224809137212
0,PG,external_ppg_perc_gdp,2022,,0.2131758965722048
1,PG,external_ppg_perc_gdp,2023,,0.2322223954928569
1,PL,external_ppg_perc_gdp,2024,,
1,PT,external_ppg_perc_gdp,2024,,
0,PY,external_ppg_perc_gdp,2010,,0.0880993784400457
0,PY,external_ppg_perc_gdp,2011,,0.0690313973234134
0,PY,external_ppg_perc_gdp,2012,,0.0680961031505286
0,PY,external_ppg_perc_gdp,2013,,0.0699566053789035
0,PY,external_ppg_perc_gdp,2014,,0.0921789397047897
0,PY,external_ppg_perc_gdp,2015,,0.1111138481621606
0,PY,external_ppg_perc_gdp,2016,,0.1337883801219174
0,PY,external_ppg_perc_gdp,2017,,0.1438163644947047
0,PY,external_ppg_perc_gdp,2018,,0.1591403119154754
0,PY,external_ppg_perc_gdp,2019,,0.189502536158207
0,PY,external_ppg_perc_gdp,2020,,0.2896181613428539
0,PY,external_ppg_perc_gdp,2021,,0.2841897768516433
0,PY,external_ppg_perc_gdp,2022,,0.3070745035706623
1,PY,external_ppg_perc_gdp,2023,,0.321968263293752
1,QA,external_ppg_perc_gdp,2024,,
1,RO,external_ppg_perc_gdp,2024,,
1,RU,external_ppg_perc_gdp,2024,,
0,RW,external_ppg_perc_gdp,2010,,0.1239374732201175
0,RW,external_ppg_perc_gdp,2011,,0.1411026073638344
0,RW,external_ppg_perc_gdp,2012,,0.1365573981055657
0,RW,external_ppg_perc_gdp,2013,,0.1985312200102289
0,RW,external_ppg_perc_gdp,2014,,0.2130385302669903
0,RW,external_ppg_perc_gdp,2015,,0.240736406236836
0,RW,external_ppg_perc_gdp,2016,,0.2706474720184013
0,RW,external_ppg_perc_gdp,2017,,0.3062168026477899
0,RW,external_ppg_perc_gdp,2018,,0.3371542902573148
0,RW,external_ppg_perc_gdp,2019,,0.3796630188713885
0,RW,external_ppg_perc_gdp,2020,,0.5034577441222725
0,RW,external_ppg_perc_gdp,2021,,0.5235919200253027
0,RW,external_ppg_perc_gdp,2022,,0.4615444553143544
1,RW,external_ppg_perc_gdp,2023,,0.504562200586142
1,SA,external_ppg_perc_gdp,2024,,
0,SD,external_ppg_perc_gdp,2010,,0.2227421760225821
0,SD,external_ppg_perc_gdp,2011,,0.2300787045268481
0,SD,external_ppg_perc_gdp,2012,,0.3243138986577593
0,SD,external_ppg_perc_gdp,2013,,0.3131188983683733
0,SD,external_ppg_perc_gdp,2014,,0.2643278437127425
0,SD,external_ppg_perc_gdp,2015,,0.2470906345771221
0,SD,external_ppg_perc_gdp,2016,,0.241808380176612
0,SD,external_ppg_perc_gdp,2017,,0.3268682311761338
0,SD,external_ppg_perc_gdp,2018,,0.4692603126138732
0,SD,external_ppg_perc_gdp,2019,,0.5334191689651887
0,SD,external_ppg_perc_gdp,2020,,0.4848426680165735
0,SD,external_ppg_perc_gdp,2021,,0.4442353205907461
0,SD,external_ppg_perc_gdp,2022,,0.4550835998866246
1,SD,external_ppg_perc_gdp,2023,,0.4152805032569328
0,SN,external_ppg_perc_gdp,2010,,0.1952823209991322
0,SN,external_ppg_perc_gdp,2011,,0.2029474218235921
0,SN,external_ppg_perc_gdp,2012,,0.2367098346197374
0,SN,external_ppg_perc_gdp,2013,,0.2386644830752154
0,SN,external_ppg_perc_gdp,2014,,0.2509024197757802
0,SN,external_ppg_perc_gdp,2015,,0.3001071303763289
0,SN,external_ppg_perc_gdp,2016,,0.3235916973469924
0,SN,external_ppg_perc_gdp,2017,,0.3981497536900281
0,SN,external_ppg_perc_gdp,2018,,0.4819338260950405
0,SN,external_ppg_perc_gdp,2019,,0.5241398453022857
0,SN,external_ppg_perc_gdp,2020,,0.5716395817681585
0,SN,external_ppg_perc_gdp,2021,,0.5237190454176334
0,SN,external_ppg_perc_gdp,2022,,0.5242497344072072
1,SN,external_ppg_perc_gdp,2023,,0.5520624132669388
1,SG,external_ppg_perc_gdp,2024,,
0,SB,external_ppg_perc_gdp,2010,,0.1479363430932703
0,SB,external_ppg_perc_gdp,2011,,0.1122359379047619
0,SB,external_ppg_perc_gdp,2012,,0.0929820982278481
0,SB,external_ppg_perc_gdp,2013,,0.0786387730948678
0,SB,external_ppg_perc_gdp,2014,,0.0670778505988024
0,SB,external_ppg_perc_gdp,2015,,0.0620982983944954
0,SB,external_ppg_perc_gdp,2016,,0.0628402573604061
0,SB,external_ppg_perc_gdp,2017,,0.065651027755102
0,SB,external_ppg_perc_gdp,2018,,0.0594541695975232
0,SB,external_ppg_perc_gdp,2019,,0.0605775728844966
0,SB,external_ppg_perc_gdp,2020,,0.0807383625651041
0,SB,external_ppg_perc_gdp,2021,,0.0924689074852265
0,SB,external_ppg_perc_gdp,2022,,0.0988418231162196
1,SB,external_ppg_perc_gdp,2023,,0.1189830423239012
0,SL,external_ppg_perc_gdp,2010,,0.1583103224964063
0,SL,external_ppg_perc_gdp,2011,,0.1544942140237549
0,SL,external_ppg_perc_gdp,2012,,0.1462246523668639
0,SL,external_ppg_perc_gdp,2013,,0.1343343289192399
0,SL,external_ppg_perc_gdp,2014,,0.1405315550375709
0,SL,external_ppg_perc_gdp,2015,,0.1412375858814815
0,SL,external_ppg_perc_gdp,2016,,0.1622708606823451
0,SL,external_ppg_perc_gdp,2017,,0.1871902549373175
0,SL,external_ppg_perc_gdp,2018,,0.179021856541471
0,SL,external_ppg_perc_gdp,2019,,0.1903123451909802
0,SL,external_ppg_perc_gdp,2020,,0.2034582218796767
0,SL,external_ppg_perc_gdp,2021,,0.1935422143614794
0,SL,external_ppg_perc_gdp,2022,,0.1892001098749824
1,SL,external_ppg_perc_gdp,2023,,0.2102103054713146
0,SV,external_ppg_perc_gdp,2010,,0.3706939398471379
0,SV,external_ppg_perc_gdp,2011,,0.3584905056004733
0,SV,external_ppg_perc_gdp,2012,,0.3686978319741888
0,SV,external_ppg_perc_gdp,2013,,0.3577707098131054
0,SV,external_ppg_perc_gdp,2014,,0.3848978606028416
0,SV,external_ppg_perc_gdp,2015,,0.3685383968086014
0,SV,external_ppg_perc_gdp,2016,,0.3607364330164111
0,SV,external_ppg_perc_gdp,2017,,0.3803872297489891
0,SV,external_ppg_perc_gdp,2018,,0.3638349444448714
0,SV,external_ppg_perc_gdp,2019,,0.3655550158625051
0,SV,external_ppg_perc_gdp,2020,,0.4332528178724771
0,SV,external_ppg_perc_gdp,2021,,0.3980311847949593
0,SV,external_ppg_perc_gdp,2022,,0.3752462567726405
1,SV,external_ppg_perc_gdp,2023,,0.3677593562059032
0,SO,external_ppg_perc_gdp,2011,,0.3740737186180805
0,SO,external_ppg_perc_gdp,2012,,0.360860603743006
0,SO,external_ppg_perc_gdp,2013,,0.3169649218606236
0,SO,external_ppg_perc_gdp,2014,,0.2792583735526928
0,SO,external_ppg_perc_gdp,2015,,0.2571006889636018
0,SO,external_ppg_perc_gdp,2016,,0.2359477078879718
0,SO,external_ppg_perc_gdp,2017,,0.2163911943165293
0,SO,external_ppg_perc_gdp,2018,,0.2604483325670012
0,SO,external_ppg_perc_gdp,2019,,0.2367827137492779
0,SO,external_ppg_perc_gdp,2020,,0.3023339362888271
0,SO,external_ppg_perc_gdp,2021,,0.2438992400358498
0,SO,external_ppg_perc_gdp,2022,,0.2265365774086053
1,SO,external_ppg_perc_gdp,2023,,0.1820524838271492
0,RS,external_ppg_perc_gdp,2010,,0.2200485115331925
0,RS,external_ppg_perc_gdp,2011,,0.2198462597378788
0,RS,external_ppg_perc_gdp,2012,,0.3018808806189178
0,RS,external_ppg_perc_gdp,2013,,0.3294892041977168
0,RS,external_ppg_perc_gdp,2014,,0.3357281705908702
0,RS,external_ppg_perc_gdp,2015,,0.3941103271085068
0,RS,external_ppg_perc_gdp,2016,,0.3840179239478982
0,RS,external_ppg_perc_gdp,2017,,0.3572167664107194
0,RS,external_ppg_perc_gdp,2018,,0.2858324818557248
0,RS,external_ppg_perc_gdp,2019,,0.2848116132553606
0,RS,external_ppg_perc_gdp,2020,,0.3287748979471668
0,RS,external_ppg_perc_gdp,2021,,0.3132085879948352
0,RS,external_ppg_perc_gdp,2022,,0.3271672337495135
1,RS,external_ppg_perc_gdp,2023,,0.3141985873609284
1,SS,external_ppg_perc_gdp,2024,,
0,ST,external_ppg_perc_gdp,2010,,0.7607522659685865
0,ST,external_ppg_perc_gdp,2011,,0.8255686298245614
0,ST,external_ppg_perc_gdp,2012,,0.7214001857142858
0,ST,external_ppg_perc_gdp,2013,,0.6720529539033457
0,ST,external_ppg_perc_gdp,2014,,0.6727452461016951
0,ST,external_ppg_perc_gdp,2015,,0.8252876954198474
0,ST,external_ppg_perc_gdp,2016,,0.7534828962585035
0,ST,external_ppg_perc_gdp,2017,,0.746033208
0,ST,external_ppg_perc_gdp,2018,,0.5769450354005168
0,ST,external_ppg_perc_gdp,2019,,0.5786037204326924
0,ST,external_ppg_perc_gdp,2020,,0.5387581640756303
0,ST,external_ppg_perc_gdp,2021,,0.471498729678639
0,ST,external_ppg_perc_gdp,2022,,0.6211519051282052
1,ST,external_ppg_perc_gdp,2023,,0.5420336416666667
0,SR,external_ppg_perc_gdp,2015,,0.1604434393484198
0,SR,external_ppg_perc_gdp,2016,,0.4609489445583358
0,SR,external_ppg_perc_gdp,2017,,0.4688668193207127
0,SR,external_ppg_perc_gdp,2018,,0.4297365086336336
0,SR,external_ppg_perc_gdp,2019,,0.4948404394920319
0,SR,external_ppg_perc_gdp,2020,,0.7070482297733517
0,SR,external_ppg_perc_gdp,2021,,0.6584802817444878
0,SR,external_ppg_perc_gdp,2022,,0.6083033861195264
1,SR,external_ppg_perc_gdp,2023,,0.6975285999419449
1,SK,external_ppg_perc_gdp,2024,,
1,SI,external_ppg_perc_gdp,2024,,
1,SE,external_ppg_perc_gdp,2024,,
0,SZ,external_ppg_perc_gdp,2010,,0.0971240150067598
0,SZ,external_ppg_perc_gdp,2011,,0.0795836000621632
0,SZ,external_ppg_perc_gdp,2012,,0.0707482431143851
0,SZ,external_ppg_perc_gdp,2013,,0.0673936546956521
0,SZ,external_ppg_perc_gdp,2014,,0.0674933312697695
0,SZ,external_ppg_perc_gdp,2015,,0.0731010108347697
0,SZ,external_ppg_perc_gdp,2016,,0.0960093342595019
0,SZ,external_ppg_perc_gdp,2017,,0.096976848491037
0,SZ,external_ppg_perc_gdp,2018,,0.1067942316905935
0,SZ,external_ppg_perc_gdp,2019,,0.1201325795773081
0,SZ,external_ppg_perc_gdp,2020,,0.1466760370732932
0,SZ,external_ppg_perc_gdp,2021,,0.1278145615337044
0,SZ,external_ppg_perc_gdp,2022,,0.1581472230640784
1,SZ,external_ppg_perc_gdp,2023,,0.1591682973445862
1,SC,external_ppg_perc_gdp,2024,,
1,SY,external_ppg_perc_gdp,2010,,0.0713556529553819
0,TD,external_ppg_perc_gdp,2010,,0.145619316652452
0,TD,external_ppg_perc_gdp,2011,,0.1331932784198537
0,TD,external_ppg_perc_gdp,2012,,0.1258027623436103
0,TD,external_ppg_perc_gdp,2013,,0.1577922118549199
0,TD,external_ppg_perc_gdp,2014,,0.1995767609895862
0,TD,external_ppg_perc_gdp,2015,,0.1827740225053224
0,TD,external_ppg_perc_gdp,2016,,0.2033494203332565
0,TD,external_ppg_perc_gdp,2017,,0.2137474211330935
0,TD,external_ppg_perc_gdp,2018,,0.1796699516434068
0,TD,external_ppg_perc_gdp,2019,,0.1824692584261371
0,TD,external_ppg_perc_gdp,2020,,0.1857616228567607
0,TD,external_ppg_perc_gdp,2021,,0.1563442889639239
0,TD,external_ppg_perc_gdp,2022,,0.1281700132031119
1,TD,external_ppg_perc_gdp,2023,,0.1207598297552199
0,TG,external_ppg_perc_gdp,2010,,0.2115990866947368
0,TG,external_ppg_perc_gdp,2011,,0.0685904467994835
0,TG,external_ppg_perc_gdp,2012,,0.0834589874469263
0,TG,external_ppg_perc_gdp,2013,,0.0982092316506144
0,TG,external_ppg_perc_gdp,2014,,0.1114928934636435
0,TG,external_ppg_perc_gdp,2015,,0.145690166504517
0,TG,external_ppg_perc_gdp,2016,,0.1619498453946284
0,TG,external_ppg_perc_gdp,2017,,0.1784862637744714
0,TG,external_ppg_perc_gdp,2018,,0.1650566786008815
0,TG,external_ppg_perc_gdp,2019,,0.193476735049335
0,TG,external_ppg_perc_gdp,2020,,0.2387418925
0,TG,external_ppg_perc_gdp,2021,,0.2160054106020628
0,TG,external_ppg_perc_gdp,2022,,0.2201051463777013
1,TG,external_ppg_perc_gdp,2023,,0.2235094685056712
0,TH,external_ppg_perc_gdp,2010,,0.049066648592662
0,TH,external_ppg_perc_gdp,2011,,0.0612068628538451
0,TH,external_ppg_perc_gdp,2012,,0.074062088385594
0,TH,external_ppg_perc_gdp,2013,,0.0665754259227186
0,TH,external_ppg_perc_gdp,2014,,0.0640649496102754
0,TH,external_ppg_perc_gdp,2015,,0.0562453326482197
0,TH,external_ppg_perc_gdp,2016,,0.0568313529417029
0,TH,external_ppg_perc_gdp,2017,,0.0675579083660379
0,TH,external_ppg_perc_gdp,2018,,0.0739028779403813
0,TH,external_ppg_perc_gdp,2019,,0.075157812736384
0,TH,external_ppg_perc_gdp,2020,,0.0715824992708737
0,TH,external_ppg_perc_gdp,2021,,0.0727293823267713
0,TH,external_ppg_perc_gdp,2022,,0.0719834031679932
